New PAW TMT results file!																												
"Program ""PAW_protein_grouper.py"" run on Fri Feb  8 15:55:01 2019"																		Media_2.1		Exo_2.1		Exo_2.2	Media_2.2	Exo_3.1		Exo_3.2	Media_3.2	
2055	1	sp|Q61043|NIN_MOUSE	 	 	 	 	4.7	2113	243716	Ninein OS=Mus musculus OX=10090 GN=Nin PE=1 SV=4	8	8	1	8	8	8	8	"7,810"	150	"3,711"	463	"3,557"	"9,151"	"4,595"	150	"4,853"	"5,559"	150
2082	1	sp|Q61187|TS101_MOUSE	 	 	 	 	17.9	391	44123	Tumor susceptibility gene 101 protein OS=Mus musculus OX=10090 GN=Tsg101 PE=1 SV=2	8	8	1	8	8	8	8	"55,644"	652	"53,418"	150	"47,211"	"64,021"	"61,841"	"1,173"	"63,079"	"53,144"	150
2091	1	sp|Q61211|EIF2D_MOUSE	 	 	 	 	17.9	570	62829	Eukaryotic translation initiation factor 2D OS=Mus musculus OX=10090 GN=Eif2d PE=1 SV=3	8	8	1	8	8	8	8	"27,580"	"4,177"	"20,705"	150	"15,444"	"36,382"	"26,879"	533	"23,745"	"26,221"	150
2108	1	sp|Q61425|HCDH_MOUSE	 	 	 	 	22.9	314	34463	"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Hadh PE=1 SV=2"	8	8	1	8	8	8	8	"157,196"	955	"92,440"	"1,673"	"80,480"	"231,121"	"96,312"	"10,807"	"120,701"	"151,520"	"3,074"
2116	1	sp|Q61490|CD166_MOUSE	 	 	 	 	13.7	583	65091	CD166 antigen OS=Mus musculus OX=10090 GN=Alcam PE=1 SV=3	8	8	1	8	8	8	8	"17,146"	150	"10,107"	150	"6,686"	"21,443"	"5,481"	150	"10,799"	"15,936"	150
2141	1	sp|Q61704|ITIH3_MOUSE	 	 	 	 	5.8	889	99357	Inter-alpha-trypsin inhibitor heavy chain H3 OS=Mus musculus OX=10090 GN=Itih3 PE=1 SV=3	8	8	1	8	8	8	8	"35,635"	"38,515"	"44,688"	"3,837"	"35,678"	"52,891"	"58,952"	"2,107"	"70,470"	"60,667"	150
2167	1	sp|Q62086|PON2_MOUSE	 	 	 	 	12.1	354	39617	Serum paraoxonase/arylesterase 2 OS=Mus musculus OX=10090 GN=Pon2 PE=1 SV=2	8	8	1	8	8	8	8	"78,210"	879	"77,346"	739	"77,528"	"101,382"	"122,897"	"7,421"	"136,196"	"88,458"	"2,460"
2187	1	sp|Q62241|RU1C_MOUSE	 	 	 	 	24.5	159	17364	U1 small nuclear ribonucleoprotein C OS=Mus musculus OX=10090 GN=Snrpc PE=1 SV=1	8	8	1	8	8	8	8	"116,566"	"5,816"	"76,954"	393	"57,120"	"133,798"	"71,744"	"8,320"	"84,945"	"96,741"	"1,091"
2192	1	sp|Q62311|TAF6_MOUSE	 	 	 	 	14.2	678	72673	Transcription initiation factor TFIID subunit 6 OS=Mus musculus OX=10090 GN=Taf6 PE=1 SV=1	8	8	1	8	8	8	8	"25,180"	396	"14,410"	150	"10,812"	"29,479"	"18,305"	483	"16,400"	"17,997"	150
2197	1	sp|Q62348|TSN_MOUSE	 	 	 	 	34.6	228	26201	Translin OS=Mus musculus OX=10090 GN=Tsn PE=1 SV=1	8	8	1	8	8	8	8	"100,678"	"1,887"	"63,555"	"1,001"	"56,915"	"125,998"	"74,223"	"9,151"	"96,815"	"88,976"	150
2201	1	sp|Q62384|ZPR1_MOUSE	 	 	 	 	20.9	459	50714	Zinc finger protein ZPR1 OS=Mus musculus OX=10090 GN=Zpr1 PE=1 SV=1	8	8	1	8	8	8	8	"122,158"	622	"63,311"	150	"48,784"	"155,658"	"60,082"	"8,474"	"81,563"	"97,900"	150
2207	1	sp|Q62425|NDUA4_MOUSE	 	 	 	 	46.3	82	9327	Cytochrome c oxidase subunit NDUFA4 OS=Mus musculus OX=10090 GN=Ndufa4 PE=1 SV=2	8	8	1	8	8	8	8	"197,175"	"4,182"	"106,003"	"1,470"	"77,901"	"291,624"	"88,826"	"13,181"	"94,408"	"144,237"	150
2234	1	sp|Q64133|AOFA_MOUSE	 	 	"sp|Q64133|AOFA_MOUSE, sp|Q8BW75|AOFB_MOUSE"	 	18.6	526	59601	Amine oxidase [flavin-containing] A OS=Mus musculus OX=10090 GN=Maoa PE=1 SV=3	8	7	0.875	8	7	7.875	7	"55,379"	592	"37,139"	150	"27,740"	"73,452"	"34,723"	"2,860"	"36,169"	"45,949"	150
2243	1	sp|Q64310|SURF4_MOUSE	 	 	 	 	10	269	30381	Surfeit locus protein 4 OS=Mus musculus OX=10090 GN=Surf4 PE=1 SV=1	8	8	1	8	8	8	8	"137,199"	"21,498"	"124,177"	574	"99,479"	"169,613"	"139,288"	"6,842"	"154,239"	"146,655"	"1,772"
2302	1	sp|Q6A009|LTN1_MOUSE	 	 	 	 	6.1	1767	198919	E3 ubiquitin-protein ligase listerin OS=Mus musculus OX=10090 GN=Ltn1 PE=1 SV=3	8	8	1	8	8	8	8	"13,513"	150	"12,735"	150	"10,936"	"24,576"	"11,450"	607	"11,409"	"14,130"	150
2363	1	sp|Q6P2K6|P4R3A_MOUSE	 	 	"sp|Q6P2K6|P4R3A_MOUSE, sp|Q922R5|P4R3B_MOUSE"	 	7.1	820	93841	Serine/threonine-protein phosphatase 4 regulatory subunit 3A OS=Mus musculus OX=10090 GN=Ppp4r3a PE=1 SV=1	8	5	0.625	8	5	6.25	5	"32,206"	150	"20,016"	441	"15,235"	"40,625"	"19,655"	578	"20,320"	"27,668"	150
2445	1	sp|Q6PIU9|YJ005_MOUSE	 	 	 	 	23.7	354	37704	Uncharacterized protein FLJ45252 homolog OS=Mus musculus OX=10090 PE=1 SV=2	8	8	1	8	8	8	8	"15,120"	150	"13,062"	150	"10,968"	"13,570"	"18,971"	150	"23,117"	"16,704"	150
2456	1	sp|Q6R891|NEB2_MOUSE	 	 	 	 	13.7	817	89519	Neurabin-2 OS=Mus musculus OX=10090 GN=Ppp1r9b PE=1 SV=1	8	8	1	8	8	8	8	"17,290"	150	"16,197"	150	"13,787"	"24,360"	"19,997"	449	"23,682"	"18,136"	150
2490	1	sp|Q6ZQB6|VIP2_MOUSE	 	 	 	 	5.8	1129	128425	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2 OS=Mus musculus OX=10090 GN=Ppip5k2 PE=1 SV=3	8	8	1	8	8	8	8	"48,950"	934	"35,887"	150	"32,686"	"61,482"	"40,056"	"1,755"	"42,340"	"45,026"	"1,051"
2502	1	sp|Q6ZWQ7|SPCS3_MOUSE	 	 	 	 	12.2	180	20313	Signal peptidase complex subunit 3 OS=Mus musculus OX=10090 GN=Spcs3 PE=1 SV=1	8	8	1	8	8	8	8	"156,890"	"9,406"	"121,623"	150	"90,868"	"175,848"	"125,108"	"9,191"	"131,433"	"144,932"	"1,194"
2536	1	sp|Q7TMI3|UHRF2_MOUSE	 	 	"sp|Q7TMI3|UHRF2_MOUSE, sp|Q8VDF2|UHRF1_MOUSE"	 	11.8	803	90105	E3 ubiquitin-protein ligase UHRF2 OS=Mus musculus OX=10090 GN=Uhrf2 PE=1 SV=1	8	7	0.875	8	7	7.25	7	"12,948"	150	"12,430"	150	"7,858"	"17,558"	"21,446"	530	"19,639"	"12,578"	150
2542	1	sp|Q7TMW6|CIAO3_MOUSE	 	 	 	 	18.9	476	53107	Cytosolic iron-sulfur assembly component 3 OS=Mus musculus OX=10090 GN=Ciao3 PE=1 SV=2	8	8	1	8	8	8	8	"14,187"	150	"8,060"	150	"8,279"	"19,520"	"10,401"	150	"9,746"	"11,181"	150
2565	1	sp|Q7TQK4|EXOS3_MOUSE	 	 	 	 	35.4	274	29546	Exosome complex component RRP40 OS=Mus musculus OX=10090 GN=Exosc3 PE=1 SV=3	8	8	1	8	8	8	8	"17,866"	150	"12,724"	150	"8,019"	"20,699"	"10,593"	866	"8,276"	"14,933"	150
2589	1	sp|Q80TL7|MON2_MOUSE	 	 	 	 	3.8	1715	189076	Protein MON2 homolog OS=Mus musculus OX=10090 GN=Mon2 PE=1 SV=2	8	8	1	8	8	8	8	"20,844"	150	"18,863"	150	"13,066"	"28,834"	"20,114"	150	"20,843"	"25,016"	150
2630	1	sp|Q80VA0|GALT7_MOUSE	 	 	 	 	12.8	657	75418	N-acetylgalactosaminyltransferase 7 OS=Mus musculus OX=10090 GN=Galnt7 PE=1 SV=2	8	8	1	8	8	8	8	"60,738"	150	"41,574"	150	"27,613"	"72,945"	"42,018"	"2,680"	"49,884"	"64,983"	150
2665	1	sp|Q80XK6|ATG2B_MOUSE	 	 	 	 	4.8	2075	231396	Autophagy-related protein 2 homolog B OS=Mus musculus OX=10090 GN=Atg2b PE=1 SV=3	8	8	1	8	8	8	8	"8,658"	150	"5,510"	150	"4,488"	"11,426"	"4,533"	150	"6,677"	"6,568"	150
2670	1	sp|Q80XR2|AT2C1_MOUSE	 	 	 	 	9.9	918	100298	Calcium-transporting ATPase type 2C member 1 OS=Mus musculus OX=10090 GN=Atp2c1 PE=1 SV=2	8	8	1	8	8	8	8	"10,781"	624	"11,432"	150	"9,397"	"11,960"	"13,692"	150	"15,937"	"10,942"	150
2672	1	sp|Q80Y14|GLRX5_MOUSE	 	 	 	 	29.6	152	16292	"Glutaredoxin-related protein 5, mitochondrial OS=Mus musculus OX=10090 GN=Glrx5 PE=1 SV=2"	8	8	1	8	8	8	8	"39,324"	"3,097"	"26,570"	150	"21,223"	"47,656"	"23,387"	"1,418"	"24,649"	"26,744"	150
2684	1	sp|Q80YR4|ZN598_MOUSE	 	 	 	 	9.5	908	99191	E3 ubiquitin-protein ligase ZNF598 OS=Mus musculus OX=10090 GN=Znf598 PE=1 SV=1	8	8	1	8	8	8	8	"27,458"	150	"51,254"	150	"46,216"	"35,232"	"34,270"	937	"33,343"	"24,634"	479
2705	1	sp|Q810V0|MPP10_MOUSE	 	 	 	 	8.4	681	78734	U3 small nucleolar ribonucleoprotein protein MPP10 OS=Mus musculus OX=10090 GN=Mphosph10 PE=1 SV=2	8	8	1	8	8	8	8	"27,084"	150	"8,723"	150	"6,001"	"35,556"	"7,965"	150	"5,493"	"20,478"	150
2706	1	sp|Q811D0|DLG1_MOUSE	 	 	 	 	10.9	905	100118	Disks large homolog 1 OS=Mus musculus OX=10090 GN=Dlg1 PE=1 SV=1	8	8	1	8	8	8	8	"27,779"	"2,456"	"26,661"	150	"22,419"	"37,784"	"20,781"	"1,376"	"25,485"	"24,703"	447
2743	1	sp|Q8BGC0|HTSF1_MOUSE	 	 	 	 	11.2	757	86239	HIV Tat-specific factor 1 homolog OS=Mus musculus OX=10090 GN=Htatsf1 PE=1 SV=1	8	8	1	8	8	8	8	"77,266"	"3,013"	"58,007"	150	"47,688"	"91,822"	"56,729"	"4,223"	"60,169"	"57,775"	542
2748	1	sp|Q8BGE6|ATG4B_MOUSE	 	 	 	 	25.4	393	44375	Cysteine protease ATG4B OS=Mus musculus OX=10090 GN=Atg4b PE=1 SV=2	8	8	1	8	8	8	8	"56,902"	413	"42,982"	150	"40,309"	"65,884"	"47,084"	"2,855"	"53,480"	"46,461"	556
2795	1	sp|Q8BHS3|RBM22_MOUSE	 	 	 	 	23.8	420	46895	Pre-mRNA-splicing factor RBM22 OS=Mus musculus OX=10090 GN=Rbm22 PE=1 SV=1	8	8	1	8	8	8	8	"87,346"	"7,126"	"46,150"	535	"33,279"	"119,716"	"44,011"	"5,943"	"54,979"	"67,728"	772
2809	1	sp|Q8BIQ5|CSTF2_MOUSE	 	 	"sp|Q8BIQ5|CSTF2_MOUSE, sp|Q8C7E9|CSTFT_MOUSE"	 	11.9	580	61341	Cleavage stimulation factor subunit 2 OS=Mus musculus OX=10090 GN=Cstf2 PE=1 SV=2	8	5	0.625	8	5	7.143	5	"9,113"	"3,162"	"4,960"	150	"4,224"	"9,621"	"5,826"	150	"6,499"	"8,918"	150
2835	1	sp|Q8BK72|RT27_MOUSE	 	 	 	 	18.3	415	47778	"28S ribosomal protein S27, mitochondrial OS=Mus musculus OX=10090 GN=Mrps27 PE=1 SV=2"	8	8	1	8	8	8	8	"41,552"	"2,231"	"21,201"	150	"16,670"	"51,603"	"11,966"	"1,275"	"18,166"	"27,661"	150
2870	1	sp|Q8BMJ3|IF1AX_MOUSE	 	 	"sp|Q60872|IF1A_MOUSE, sp|Q8BMJ3|IF1AX_MOUSE"	 	34	144	16460	"Eukaryotic translation initiation factor 1A, X-chromosomal OS=Mus musculus OX=10090 GN=Eif1ax PE=2 SV=3"	8	2	0.25	8	2	5	2	"75,461"	150	"39,138"	855	"24,965"	"79,603"	"30,955"	"5,937"	"36,880"	"45,700"	150
2878	1	sp|Q8BN21|VRK2_MOUSE	 	 	 	 	13.7	503	58118	Serine/threonine-protein kinase VRK2 OS=Mus musculus OX=10090 GN=Vrk2 PE=1 SV=2	8	8	1	8	8	8	8	"31,176"	"2,123"	"20,429"	150	"13,883"	"45,725"	"19,597"	673	"19,207"	"25,777"	150
2984	1	sp|Q8BWW4|LARP4_MOUSE	 	 	 	 	13.5	719	79763	La-related protein 4 OS=Mus musculus OX=10090 GN=Larp4 PE=1 SV=2	8	8	1	8	8	8	8	"20,550"	445	"12,653"	150	"8,626"	"21,335"	"11,682"	"1,171"	"13,115"	"13,634"	"1,243"
3015	1	sp|Q8BYK6|YTHD3_MOUSE	 	 	"sp|P59326|YTHD1_MOUSE, sp|Q8BYK6|YTHD3_MOUSE, sp|Q91YT7|YTHD2_MOUSE"	 	13.2	585	63961	YTH domain-containing family protein 3 OS=Mus musculus OX=10090 GN=Ythdf3 PE=1 SV=2	8	5	0.625	8	5	6.724	5	"26,351"	405	"14,439"	150	"11,303"	"27,574"	"22,159"	"1,432"	"23,239"	"24,394"	150
3086	1	sp|Q8C4Y3|NELFB_MOUSE	 	 	 	 	13.8	580	65636	Negative elongation factor B OS=Mus musculus OX=10090 GN=Nelfb PE=1 SV=2	8	8	1	8	8	8	8	"56,670"	"1,413"	"68,416"	150	"55,162"	"67,798"	"56,701"	616	"60,645"	"52,294"	683
3095	1	sp|Q8C5P5|NT5D1_MOUSE	 	 	 	 	18.4	467	53094	5'-nucleotidase domain-containing protein 1 OS=Mus musculus OX=10090 GN=Nt5dc1 PE=1 SV=2	8	8	1	8	8	8	8	"38,937"	"3,559"	"27,730"	150	"24,421"	"54,230"	"27,316"	942	"29,855"	"31,331"	150
3137	1	sp|Q8CCP0|NEMF_MOUSE	 	 	 	 	9.6	1064	121187	Nuclear export mediator factor Nemf OS=Mus musculus OX=10090 GN=Nemf PE=1 SV=2	8	8	1	8	8	8	8	"11,393"	371	"8,397"	150	"7,159"	"20,748"	"13,158"	150	"16,730"	"14,138"	150
3139	1	sp|Q8CD10|MICU2_MOUSE	 	 	 	 	17.8	432	49475	"Calcium uptake protein 2, mitochondrial OS=Mus musculus OX=10090 GN=Micu2 PE=1 SV=2"	8	8	1	8	8	8	8	"15,208"	150	"9,623"	150	"10,177"	"15,850"	"10,441"	150	"14,815"	"10,631"	150
3162	1	sp|Q8CFE3|RCOR1_MOUSE	 	 	 	 	16.9	480	52714	REST corepressor 1 OS=Mus musculus OX=10090 GN=Rcor1 PE=1 SV=3	8	8	1	8	8	8	8	"138,664"	961	"76,496"	781	"68,572"	"167,471"	"72,465"	"5,029"	"77,730"	"109,200"	450
3165	1	sp|Q8CFI0|NED4L_MOUSE	 	 	"sp|P46935|NEDD4_MOUSE, sp|Q8CFI0|NED4L_MOUSE"	 	8.2	1004	115418	E3 ubiquitin-protein ligase NEDD4-like OS=Mus musculus OX=10090 GN=Nedd4l PE=1 SV=2	8	5	0.625	8	5	5.517	5	"7,218"	150	"5,687"	150	"5,353"	"7,856"	"6,585"	593	"7,880"	"8,325"	150
3176	1	sp|Q8CG50|RAB43_MOUSE	 	 	"sp|O35963|RB33B_MOUSE, sp|P35276|RAB3D_MOUSE, sp|P35279|RAB6A_MOUSE, sp|P35283|RAB12_MOUSE, sp|P55258|RAB8A_MOUSE, sp|P56371|RAB4A_MOUSE, sp|P61027|RAB10_MOUSE, sp|P61028|RAB8B_MOUSE, sp|P62821|RAB1A_MOUSE, sp|Q6PHN9|RAB35_MOUSE, sp|Q8CG50|RAB43_MOUSE, sp|Q91V41|RAB14_MOUSE, sp|Q91ZR1|RAB4B_MOUSE, sp|Q9D1G1|RAB1B_MOUSE"	 	10.5	210	23263	Ras-related protein Rab-43 OS=Mus musculus OX=10090 GN=Rab43 PE=1 SV=1	8	2	0.25	8	2	2.103	2	899	150	"1,024"	150	"2,611"	"2,112"	"2,206"	150	"2,448"	844	150
3254	1	sp|Q8K0C9|GMDS_MOUSE	 	 	 	 	28.2	372	41984	"GDP-mannose 4,6 dehydratase OS=Mus musculus OX=10090 GN=Gmds PE=1 SV=1"	8	8	1	8	8	8	8	"46,660"	"1,168"	"26,750"	150	"21,668"	"62,156"	"33,918"	"2,605"	"30,987"	"41,559"	827
3259	1	sp|Q8K0G5|EIPR1_MOUSE	 	 	 	 	27.7	386	43126	EARP and GARP complex-interacting protein 1 OS=Mus musculus OX=10090 GN=Eipr1 PE=1 SV=2	8	8	1	8	8	8	8	"8,545"	150	"5,324"	150	"5,188"	"8,861"	"7,008"	473	"6,023"	"8,135"	150
3264	1	sp|Q8K0V4|CNOT3_MOUSE	 	 	 	 	6.8	751	81945	CCR4-NOT transcription complex subunit 3 OS=Mus musculus OX=10090 GN=Cnot3 PE=1 SV=1	8	8	1	8	8	8	8	"37,325"	"1,440"	"21,160"	150	"17,840"	"47,887"	"24,684"	"2,290"	"28,959"	"31,162"	150
3269	1	sp|Q8K183|PDXK_MOUSE	 	 	 	 	21.2	312	35015	Pyridoxal kinase OS=Mus musculus OX=10090 GN=Pdxk PE=1 SV=1	8	8	1	8	8	8	8	"121,334"	"2,655"	"54,043"	702	"38,757"	"137,210"	"60,129"	"7,645"	"71,031"	"108,537"	150
3291	1	sp|Q8K268|ABCF3_MOUSE	 	 	 	 	12.3	709	79864	ATP-binding cassette sub-family F member 3 OS=Mus musculus OX=10090 GN=Abcf3 PE=1 SV=1	8	8	1	8	8	8	8	"73,624"	"4,440"	"43,129"	150	"34,259"	"95,405"	"41,482"	"3,638"	"45,171"	"59,548"	614
3302	1	sp|Q8K2D3|EDC3_MOUSE	 	 	 	 	13.8	508	55957	Enhancer of mRNA-decapping protein 3 OS=Mus musculus OX=10090 GN=Edc3 PE=1 SV=1	8	8	1	8	8	8	8	"18,609"	"1,990"	"13,809"	150	"11,423"	"27,731"	"10,710"	453	"13,011"	"14,691"	150
3311	1	sp|Q8K2K6|AGFG1_MOUSE	 	 	"sp|Q80WC7|AGFG2_MOUSE, sp|Q8K2K6|AGFG1_MOUSE"	 	14.8	561	58042	Arf-GAP domain and FG repeat-containing protein 1 OS=Mus musculus OX=10090 GN=Agfg1 PE=1 SV=2	8	7	0.875	8	7	7.583	7	"49,635"	"2,984"	"49,761"	425	"46,150"	"58,553"	"58,001"	"1,544"	"69,230"	"48,423"	150
3319	1	sp|Q8K2V1|PP4R1_MOUSE	 	 	 	 	8.2	951	106297	Serine/threonine-protein phosphatase 4 regulatory subunit 1 OS=Mus musculus OX=10090 GN=Ppp4r1 PE=1 SV=2	8	8	1	8	8	8	8	"29,101"	801	"25,793"	150	"23,600"	"39,435"	"29,859"	"1,303"	"39,525"	"28,383"	150
3424	1	sp|Q8R1N4|NUDC3_MOUSE	 	 	 	 	16	363	40890	NudC domain-containing protein 3 OS=Mus musculus OX=10090 GN=Nudcd3 PE=1 SV=3	8	8	1	8	8	8	8	"31,404"	786	"27,770"	150	"21,459"	"36,311"	"20,820"	"2,273"	"24,635"	"25,478"	150
3427	1	sp|Q8R1S4|MTSS1_MOUSE	 	 	 	 	9.4	759	82407	Metastasis suppressor protein 1 OS=Mus musculus OX=10090 GN=Mtss1 PE=1 SV=1	8	8	1	8	8	8	8	"2,559"	150	150	150	"2,549"	"2,450"	"2,024"	150	"2,059"	"1,255"	150
3438	1	sp|Q8R2N2|UTP4_MOUSE	 	 	 	 	12.7	686	76908	U3 small nucleolar RNA-associated protein 4 homolog OS=Mus musculus OX=10090 GN=Utp4 PE=2 SV=3	8	8	1	8	8	8	8	"69,940"	"1,896"	"33,754"	150	"30,323"	"89,520"	"33,095"	908	"37,796"	"50,172"	475
3481	1	sp|Q8R418|DICER_MOUSE	 	 	 	 	4.1	1916	216818	Endoribonuclease Dicer OS=Mus musculus OX=10090 GN=Dicer1 PE=1 SV=3	8	8	1	8	8	8	8	"16,457"	150	"12,589"	150	"11,927"	"27,771"	"13,556"	150	"14,946"	"17,703"	150
3488	1	sp|Q8R4R6|NUP35_MOUSE	 	 	 	 	24.3	325	34785	Nucleoporin NUP35 OS=Mus musculus OX=10090 GN=Nup35 PE=1 SV=2	8	8	1	8	8	8	8	"12,475"	959	"13,968"	150	"11,452"	"20,453"	"12,379"	631	"10,643"	"12,949"	150
3517	1	sp|Q8VC30|TKFC_MOUSE	 	 	 	 	18.9	578	59690	Triokinase/FMN cyclase OS=Mus musculus OX=10090 GN=Tkfc PE=1 SV=1	8	8	1	8	8	8	8	"26,599"	"3,850"	"16,129"	454	"15,824"	"34,740"	"20,975"	673	"22,006"	"24,511"	150
3528	1	sp|Q8VCF1|CANT1_MOUSE	 	 	 	 	23.8	403	45652	Soluble calcium-activated nucleotidase 1 OS=Mus musculus OX=10090 GN=Cant1 PE=2 SV=1	8	8	1	8	8	8	8	"46,182"	"1,543"	"58,966"	150	"60,128"	"54,133"	"58,430"	"1,161"	"71,030"	"37,809"	"1,438"
3592	1	sp|Q8VE88|F1142_MOUSE	 	 	 	 	16.3	497	54044	Protein FAM114A2 OS=Mus musculus OX=10090 GN=Fam114a2 PE=1 SV=2	8	8	1	8	8	8	8	"67,084"	434	"46,149"	150	"41,664"	"90,735"	"49,772"	"4,320"	"60,847"	"62,144"	150
3594	1	sp|Q8VE97|SRSF4_MOUSE	 	 	"sp|O35326|SRSF5_MOUSE, sp|Q3TWW8|SRSF6_MOUSE, sp|Q8VE97|SRSF4_MOUSE"	 	14.9	489	55979	Serine/arginine-rich splicing factor 4 OS=Mus musculus OX=10090 GN=Srsf4 PE=2 SV=1	8	5	0.625	8	5	5.876	5	"19,008"	"1,355"	"14,940"	150	"15,546"	"24,183"	"14,234"	150	"16,808"	"13,472"	150
3600	1	sp|Q8VEH3|ARL8A_MOUSE	 	 	"sp|Q8VEH3|ARL8A_MOUSE, sp|Q9CQW2|ARL8B_MOUSE"	 	40.3	186	21390	ADP-ribosylation factor-like protein 8A OS=Mus musculus OX=10090 GN=Arl8a PE=1 SV=1	8	3	0.375	8	3	4.5	3	"25,350"	150	"39,407"	150	"30,639"	"32,489"	"54,697"	957	"57,234"	"31,102"	812
3634	1	sp|Q91UZ5|IMPA2_MOUSE	 	 	 	 	33.1	290	31716	Inositol monophosphatase 2 OS=Mus musculus OX=10090 GN=Impa2 PE=1 SV=1	8	8	1	8	8	8	8	"103,147"	"3,698"	"72,731"	484	"53,373"	"128,896"	"83,957"	"5,071"	"93,183"	"96,010"	"1,460"
3657	1	sp|Q91VJ5|PQBP1_MOUSE	 	 	 	 	33.1	263	30597	Polyglutamine-binding protein 1 OS=Mus musculus OX=10090 GN=Pqbp1 PE=1 SV=1	8	8	1	8	8	8	8	"22,680"	150	"15,108"	150	"9,589"	"27,212"	"13,130"	439	"13,058"	"20,329"	150
3658	1	sp|Q91VK1|BZW2_MOUSE	 	 	"sp|Q91VK1|BZW2_MOUSE, sp|Q9CQC6|BZW1_MOUSE"	 	14.6	419	48063	Basic leucine zipper and W2 domain-containing protein 2 OS=Mus musculus OX=10090 GN=Bzw2 PE=1 SV=1	8	4	0.5	8	4	4.593	4	"15,774"	"2,920"	"6,853"	150	"6,651"	"15,526"	"3,933"	150	"4,734"	"13,226"	150
3662	1	sp|Q91VM9|IPYR2_MOUSE	 	 	 	 	22.1	330	38114	"Inorganic pyrophosphatase 2, mitochondrial OS=Mus musculus OX=10090 GN=Ppa2 PE=1 SV=1"	8	8	1	8	8	8	8	"38,657"	"6,434"	"27,893"	150	"19,761"	"47,109"	"23,068"	"1,453"	"24,822"	"26,865"	150
3664	1	sp|Q91VN6|DDX41_MOUSE	 	 	 	 	12.1	622	69819	Probable ATP-dependent RNA helicase DDX41 OS=Mus musculus OX=10090 GN=Ddx41 PE=1 SV=2	8	8	1	8	8	8	8	"85,703"	"1,798"	"112,427"	387	"102,347"	"100,466"	"79,882"	"4,437"	"81,398"	"51,879"	"1,530"
3667	1	sp|Q91VR8|BRK1_MOUSE	 	 	 	 	65.3	75	8761	Protein BRICK1 OS=Mus musculus OX=10090 GN=Brk1 PE=1 SV=1	8	8	1	8	8	8	8	"74,326"	471	"61,273"	150	"54,085"	"98,038"	"75,493"	"2,567"	"92,358"	"76,593"	560
3676	1	sp|Q91VY5|KDM4B_MOUSE	 	 	"sp|Q8BW72|KDM4A_MOUSE, sp|Q91VY5|KDM4B_MOUSE"	 	10.1	1086	121602	Lysine-specific demethylase 4B OS=Mus musculus OX=10090 GN=Kdm4b PE=2 SV=1	8	7	0.875	8	7	7.467	7	"3,470"	150	"1,181"	150	"2,344"	"3,790"	"2,526"	150	"3,412"	"2,403"	150
3693	1	sp|Q91W97|HKDC1_MOUSE	 	 	"sp|O08528|HXK2_MOUSE, sp|P17710|HXK1_MOUSE, sp|Q91W97|HKDC1_MOUSE"	 	6.7	915	102258	Putative hexokinase HKDC1 OS=Mus musculus OX=10090 GN=Hkdc1 PE=2 SV=1	8	2	0.25	8	2	2.173	2	"47,953"	"9,016"	"54,172"	150	"46,430"	"36,445"	"63,539"	150	"50,940"	"45,528"	"1,061"
3700	1	sp|Q91WE2|PIP30_MOUSE	 	 	 	 	19.7	254	28702	PSME3-interacting protein OS=Mus musculus OX=10090 GN=Fam192a PE=1 SV=1	8	8	1	8	8	8	8	"25,851"	"2,792"	"14,346"	150	"12,863"	"25,996"	"13,170"	"1,175"	"14,706"	"21,786"	150
3713	1	sp|Q91WM3|U3IP2_MOUSE	 	 	 	 	14.5	475	52106	U3 small nucleolar RNA-interacting protein 2 OS=Mus musculus OX=10090 GN=Rrp9 PE=1 SV=1	8	8	1	8	8	8	8	"87,917"	"4,380"	"44,708"	450	"31,580"	"123,763"	"24,628"	"5,345"	"42,962"	"65,057"	484
3752	1	sp|Q91YK2|RRP1B_MOUSE	 	 	 	 	13.5	724	80581	Ribosomal RNA processing protein 1 homolog B OS=Mus musculus OX=10090 GN=Rrp1b PE=1 SV=2	8	8	1	8	8	8	8	"18,448"	150	"7,566"	150	"7,296"	"21,622"	"6,979"	150	"9,075"	"17,405"	150
3768	1	sp|Q91YT7|YTHD2_MOUSE	 	 	"sp|P59326|YTHD1_MOUSE, sp|Q8BYK6|YTHD3_MOUSE, sp|Q91YT7|YTHD2_MOUSE"	 	12.4	579	62279	YTH domain-containing family protein 2 OS=Mus musculus OX=10090 GN=Ythdf2 PE=1 SV=1	8	4	0.5	8	4	6.141	4	"44,275"	752	"18,052"	150	"13,213"	"52,521"	"20,477"	"1,322"	"25,775"	"40,791"	150
3772	1	sp|Q91YX0|THMS2_MOUSE	 	 	 	 	11.2	663	74377	Protein THEMIS2 OS=Mus musculus OX=10090 GN=Themis2 PE=1 SV=2	8	8	1	8	8	8	8	"35,275"	"10,367"	"36,001"	343	"31,734"	"45,265"	"35,406"	"2,697"	"41,191"	"39,295"	150
3817	1	sp|Q921J2|RHEB_MOUSE	 	 	"sp|B2RX12|MRP3_MOUSE, sp|Q921J2|RHEB_MOUSE"	 	33.2	184	20451	GTP-binding protein Rheb OS=Mus musculus OX=10090 GN=Rheb PE=1 SV=1	8	7	0.875	8	7	8	7	"61,967"	"1,055"	"49,659"	465	"42,192"	"80,713"	"68,488"	"1,880"	"74,833"	"66,272"	501
